,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
1830,hd,86282,2018,10,19,6,30,0.0,Y,1,13.2,Y,11.2,Y,9.3,Y,77,Y,11.7,Y,15.2,Y, 17,Y,356,Y, 14,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1831,hd,86282,2018,10,19,6,31,0.0,Y,1,13.2,Y,11.2,Y,9.3,Y,77,Y,11.7,Y,15.2,Y, 17,Y,359,Y,  8,Y, 21,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1832,hd,86282,2018,10,19,6,32,0.0,Y,1,13.2,Y,11.2,Y,9.3,Y,77,Y,11.7,Y,15.2,Y, 18,Y,  2,Y,  5,Y, 22,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1833,hd,86282,2018,10,19,6,33,0.0,Y,1,13.2,Y,11.3,Y,9.5,Y,78,Y,11.9,Y,15.2,Y, 22,Y,  1,Y,  6,Y, 28,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1834,hd,86282,2018,10,19,6,34,0.0,Y,1,13.2,Y,11.3,Y,9.5,Y,78,Y,11.9,Y,15.2,Y, 22,Y,  3,Y,  6,Y, 28,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1835,hd,86282,2018,10,19,6,35,0.0,Y,1,13.3,Y,11.3,Y,9.4,Y,77,Y,11.8,Y,15.3,Y, 21,Y,356,Y, 10,Y, 24,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1836,hd,86282,2018,10,19,6,36,0.0,Y,1,13.2,Y,11.2,Y,9.3,Y,77,Y,11.7,Y,15.2,Y, 18,Y,  1,Y,  4,Y, 22,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1837,hd,86282,2018,10,19,6,37,0.0,Y,1,13.3,Y,11.3,Y,9.4,Y,77,Y,11.8,Y,15.3,Y, 18,Y,  1,Y,  7,Y, 22,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1838,hd,86282,2018,10,19,6,38,0.0,Y,1,13.3,Y,11.3,Y,9.4,Y,77,Y,11.8,Y,15.3,Y, 18,Y,  1,Y,  5,Y, 21,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1839,hd,86282,2018,10,19,6,39,0.0,Y,1,13.4,Y,11.4,Y,9.5,Y,77,Y,11.9,Y,15.4,Y, 17,Y,  3,Y,  4,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1840,hd,86282,2018,10,19,6,40,0.0,Y,1,13.6,Y,11.4,Y,9.3,Y,75,Y,11.7,Y,15.6,Y, 17,Y,  1,Y,  7,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1841,hd,86282,2018,10,19,6,41,0.0,Y,1,13.5,Y,11.4,Y,9.4,Y,76,Y,11.8,Y,15.5,Y, 18,Y,  0,Y,  8,Y, 22,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1842,hd,86282,2018,10,19,6,42,0.0,Y,1,13.5,Y,11.4,Y,9.4,Y,76,Y,11.8,Y,15.5,Y, 17,Y,  1,Y,  4,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.4,Y,1001.2,Y,1015.4,Y,#
1843,hd,86282,2018,10,19,6,43,0.0,Y,1,13.5,Y,11.4,Y,9.4,Y,75,Y,11.8,Y,15.5,Y, 15,Y,359,Y,  7,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.4,Y,1001.2,Y,1015.4,Y,#
1844,hd,86282,2018,10,19,6,44,0.0,Y,1,13.6,Y,11.5,Y,9.5,Y,76,Y,11.9,Y,15.6,Y, 17,Y,359,Y, 11,Y, 18,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.4,Y,1001.2,Y,1015.4,Y,#
1845,hd,86282,2018,10,19,6,45,0.0,Y,1,13.7,Y,11.6,Y,9.6,Y,76,Y,12.0,Y,15.7,Y, 24,Y,  0,Y,  9,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.4,Y,1001.2,Y,1015.4,Y,#
1846,hd,86282,2018,10,19,6,46,0.0,Y,1,13.8,Y,11.6,Y,9.5,Y,75,Y,11.9,Y,15.8,Y, 22,Y,  1,Y,  8,Y, 26,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1847,hd,86282,2018,10,19,6,47,0.0,Y,1,13.8,Y,11.6,Y,9.5,Y,75,Y,11.9,Y,15.8,Y, 22,Y,  5,Y,  7,Y, 26,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1848,hd,86282,2018,10,19,6,48,0.0,Y,1,13.9,Y,11.7,Y,9.6,Y,75,Y,12.0,Y,15.9,Y, 28,Y,  2,Y,  5,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.3,Y,1001.1,Y,1015.3,Y,#
1849,hd,86282,2018,10,19,6,49,0.0,Y,1,13.8,Y,11.6,Y,9.5,Y,75,Y,11.9,Y,15.8,Y, 22,Y,  0,Y,  7,Y, 28,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1850,hd,86282,2018,10,19,6,50,0.0,Y,1,13.8,Y,11.6,Y,9.5,Y,75,Y,11.9,Y,15.8,Y, 24,Y,  1,Y,  5,Y, 28,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1851,hd,86282,2018,10,19,6,51,0.0,Y,1,13.9,Y,11.7,Y,9.6,Y,75,Y,12.0,Y,15.9,Y, 26,Y,359,Y,  8,Y, 31,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1852,hd,86282,2018,10,19,6,52,0.0,Y,1,13.9,Y,11.7,Y,9.6,Y,75,Y,12.0,Y,15.9,Y, 26,Y,  1,Y,  6,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1853,hd,86282,2018,10,19,6,53,0.0,Y,1,14.0,Y,11.8,Y,9.8,Y,75,Y,12.1,Y,16.0,Y, 31,Y,359,Y,  8,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1854,hd,86282,2018,10,19,6,54,0.0,Y,1,14.0,Y,11.8,Y,9.8,Y,75,Y,12.1,Y,16.0,Y, 30,Y,359,Y, 10,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1855,hd,86282,2018,10,19,6,55,0.0,Y,1,14.1,Y,11.8,Y,9.7,Y,74,Y,12.0,Y,16.1,Y, 30,Y,  0,Y,  7,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1856,hd,86282,2018,10,19,6,56,0.0,Y,1,14.2,Y,11.8,Y,9.6,Y,73,Y,12.0,Y,16.2,Y, 26,Y,359,Y,  8,Y, 31,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1857,hd,86282,2018,10,19,6,57,0.0,Y,1,14.2,Y,11.8,Y,9.6,Y,73,Y,12.0,Y,16.2,Y, 24,Y,  1,Y,  7,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1858,hd,86282,2018,10,19,6,58,0.0,Y,1,14.3,Y,11.9,Y,9.7,Y,74,Y,12.0,Y,16.3,Y, 30,Y,  5,Y,  5,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1859,hd,86282,2018,10,19,6,59,0.0,Y,1,14.4,Y,12.0,Y,9.8,Y,75,Y,12.1,Y,16.4,Y, 28,Y,359,Y,  9,Y, 31,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1860,hd,86282,2018,10,19,7,0,0.0,Y,1,14.3,Y,11.9,Y,9.7,Y,73,Y,12.0,Y,16.3,Y, 31,Y,  2,Y,  3,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1861,hd,86282,2018,10,19,7,1,0.0,Y,1,14.4,Y,12.0,Y,9.8,Y,74,Y,12.1,Y,16.4,Y, 33,Y,  2,Y,  3,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1862,hd,86282,2018,10,19,7,2,0.0,Y,1,14.5,Y,12.0,Y,9.7,Y,73,Y,12.0,Y,16.5,Y, 28,Y,359,Y,  9,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.2,Y,1001.0,Y,1015.2,Y,#
1863,hd,86282,2018,10,19,7,3,0.0,Y,1,14.6,Y,12.1,Y,9.8,Y,73,Y,12.1,Y,16.6,Y, 31,Y,  2,Y,  4,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1864,hd,86282,2018,10,19,7,4,0.0,Y,1,14.6,Y,12.1,Y,9.8,Y,73,Y,12.1,Y,16.6,Y, 26,Y,  4,Y,  5,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1865,hd,86282,2018,10,19,7,5,0.0,Y,1,14.7,Y,12.2,Y,9.9,Y,73,Y,12.2,Y,16.7,Y, 31,Y,  3,Y,  4,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1866,hd,86282,2018,10,19,7,6,0.0,Y,1,14.7,Y,12.2,Y,9.9,Y,73,Y,12.2,Y,16.7,Y, 31,Y,  2,Y,  1,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1867,hd,86282,2018,10,19,7,7,0.0,Y,1,14.7,Y,12.1,Y,9.7,Y,72,Y,12.0,Y,16.7,Y, 28,Y,  1,Y,  5,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1868,hd,86282,2018,10,19,7,8,0.0,Y,1,14.8,Y,12.2,Y,9.8,Y,72,Y,12.1,Y,16.8,Y, 30,Y,  2,Y,  8,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1869,hd,86282,2018,10,19,7,9,0.0,Y,1,15.0,Y,12.3,Y,9.8,Y,71,Y,12.1,Y,17.1,Y, 28,Y,  1,Y,  8,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1870,hd,86282,2018,10,19,7,10,0.0,Y,1,15.0,Y,12.4,Y,10.0,Y,72,Y,12.3,Y,17.1,Y, 30,Y,  3,Y,  7,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1871,hd,86282,2018,10,19,7,11,0.0,Y,1,15.1,Y,12.4,Y,9.9,Y,71,Y,12.2,Y,17.2,Y, 26,Y,  3,Y,  6,Y, 31,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1872,hd,86282,2018,10,19,7,12,0.0,Y,1,15.1,Y,12.4,Y,9.9,Y,71,Y,12.2,Y,17.2,Y, 28,Y,  4,Y,  6,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1873,hd,86282,2018,10,19,7,13,0.0,Y,1,15.2,Y,12.4,Y,9.8,Y,70,Y,12.1,Y,17.3,Y, 26,Y,  1,Y,  9,Y, 30,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1874,hd,86282,2018,10,19,7,14,0.0,Y,1,15.2,Y,12.3,Y,9.6,Y,70,Y,12.0,Y,17.3,Y, 31,Y,  1,Y,  6,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1875,hd,86282,2018,10,19,7,15,0.0,Y,1,15.3,Y,12.5,Y,10.0,Y,70,Y,12.3,Y,17.4,Y, 31,Y,  5,Y,  4,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1876,hd,86282,2018,10,19,7,16,0.0,Y,1,15.3,Y,12.5,Y,10.0,Y,70,Y,12.3,Y,17.4,Y, 31,Y,  1,Y,  6,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1877,hd,86282,2018,10,19,7,17,0.0,Y,1,15.5,Y,12.5,Y,9.8,Y,69,Y,12.1,Y,17.6,Y, 31,Y,  1,Y,  4,Y, 33,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1878,hd,86282,2018,10,19,7,18,0.0,Y,1,15.5,Y,12.5,Y,9.8,Y,68,Y,12.1,Y,17.6,Y, 30,Y,  2,Y,  5,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1879,hd,86282,2018,10,19,7,19,0.0,Y,1,15.5,Y,12.6,Y,10.0,Y,69,Y,12.3,Y,17.6,Y, 33,Y,  3,Y,  3,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1880,hd,86282,2018,10,19,7,20,0.0,Y,1,15.5,Y,12.6,Y,10.0,Y,69,Y,12.3,Y,17.6,Y, 31,Y,  4,Y,  6,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1881,hd,86282,2018,10,19,7,21,0.0,Y,1,15.6,Y,12.7,Y,10.1,Y,70,Y,12.4,Y,17.7,Y, 31,Y,  3,Y,  5,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1882,hd,86282,2018,10,19,7,22,0.0,Y,1,15.7,Y,12.8,Y,10.2,Y,70,Y,12.4,Y,17.8,Y, 37,Y,  1,Y,  5,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1883,hd,86282,2018,10,19,7,23,0.0,Y,1,15.7,Y,12.8,Y,10.2,Y,70,Y,12.4,Y,17.8,Y, 30,Y,  5,Y,  6,Y, 35,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1884,hd,86282,2018,10,19,7,24,0.0,Y,1,15.7,Y,12.7,Y,10.0,Y,69,Y,12.3,Y,17.8,Y, 35,Y,  4,Y,  2,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.1,Y,1000.9,Y,1015.1,Y,#
1885,hd,86282,2018,10,19,7,25,0.0,Y,1,15.7,Y,12.8,Y,10.2,Y,70,Y,12.4,Y,17.8,Y, 35,Y,  2,Y,  4,Y, 42,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1886,hd,86282,2018,10,19,7,26,0.0,Y,1,15.7,Y,12.7,Y,10.0,Y,69,Y,12.3,Y,17.8,Y, 33,Y,  2,Y,  4,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1887,hd,86282,2018,10,19,7,27,0.0,Y,1,15.9,Y,12.8,Y,10.0,Y,68,Y,12.3,Y,18.1,Y, 33,Y,  0,Y,  8,Y, 42,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1888,hd,86282,2018,10,19,7,28,0.0,Y,1,15.9,Y,12.8,Y,10.0,Y,68,Y,12.3,Y,18.1,Y, 33,Y,  3,Y,  6,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1889,hd,86282,2018,10,19,7,29,0.0,Y,1,15.9,Y,12.8,Y,10.0,Y,68,Y,12.3,Y,18.1,Y, 33,Y,  2,Y,  6,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1890,hd,86282,2018,10,19,7,30,0.0,Y,1,15.9,Y,12.9,Y,10.2,Y,69,Y,12.4,Y,18.1,Y, 37,Y,  2,Y,  7,Y, 42,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1891,hd,86282,2018,10,19,7,31,0.0,Y,1,16.1,Y,13.0,Y,10.2,Y,68,Y,12.4,Y,18.3,Y, 33,Y,359,Y, 12,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1892,hd,86282,2018,10,19,7,32,0.0,Y,1,16.2,Y,13.1,Y,10.4,Y,68,Y,12.6,Y,18.4,Y, 33,Y,  2,Y,  7,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1893,hd,86282,2018,10,19,7,33,0.0,Y,1,16.1,Y,13.0,Y,10.2,Y,68,Y,12.4,Y,18.3,Y, 37,Y,  3,Y,  2,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1894,hd,86282,2018,10,19,7,34,0.0,Y,1,16.2,Y,13.0,Y,10.2,Y,68,Y,12.4,Y,18.4,Y, 42,Y,  3,Y,  2,Y, 46,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1015.0,Y,1000.8,Y,1015.0,Y,#
1895,hd,86282,2018,10,19,7,35,0.0,Y,1,16.2,Y,13.1,Y,10.4,Y,68,Y,12.6,Y,18.4,Y, 35,Y,  2,Y,  4,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
1896,hd,86282,2018,10,19,7,36,0.0,Y,1,16.2,Y,13.1,Y,10.4,Y,68,Y,12.6,Y,18.4,Y, 31,Y,  2,Y,  5,Y, 37,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
1897,hd,86282,2018,10,19,7,37,0.0,Y,1,16.4,Y,13.3,Y,10.6,Y,68,Y,12.8,Y,18.7,Y, 31,Y,  7,Y,  7,Y, 39,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
1898,hd,86282,2018,10,19,7,38,0.0,Y,1,16.4,Y,13.2,Y,10.4,Y,67,Y,12.6,Y,18.7,Y, 33,Y,  5,Y,  7,Y, 41,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
1899,hd,86282,2018,10,19,7,39,0.0,Y,1,16.5,Y,13.3,Y,10.5,Y,67,Y,12.7,Y,18.8,Y, 33,Y,  3,Y,  4,Y, 42,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
1900,hd,86282,2018,10,19,7,40,0.0,Y,1,16.5,Y,13.4,Y,10.7,Y,68,Y,12.9,Y,18.8,Y, 37,Y,  5,Y,  3,Y, 42,Y,0,Y,0,Y,0,Y,    0,Y,     ,F,0,Y,    0,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1014.9,Y,1000.7,Y,1014.9,Y,#
