,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
75,hd,66062,2018,10,18,1,15,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
76,hd,66062,2018,10,18,1,16,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
77,hd,66062,2018,10,18,1,17,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
78,hd,66062,2018,10,18,1,18,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
79,hd,66062,2018,10,18,1,19,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
80,hd,66062,2018,10,18,1,20,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
81,hd,66062,2018,10,18,1,21,0.0,Y,1,18.3,Y, 17.1,Y,16.3,Y,88,Y,18.5,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
82,hd,66062,2018,10,18,1,22,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
83,hd,66062,2018,10,18,1,23,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
84,hd,66062,2018,10,18,1,24,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
85,hd,66062,2018,10,18,1,25,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
86,hd,66062,2018,10,18,1,26,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
87,hd,66062,2018,10,18,1,27,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
88,hd,66062,2018,10,18,1,28,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
89,hd,66062,2018,10,18,1,29,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
90,hd,66062,2018,10,18,1,30,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
91,hd,66062,2018,10,18,1,31,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
92,hd,66062,2018,10,18,1,32,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
93,hd,66062,2018,10,18,1,33,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
94,hd,66062,2018,10,18,1,34,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
95,hd,66062,2018,10,18,1,35,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
96,hd,66062,2018,10,18,1,36,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
97,hd,66062,2018,10,18,1,37,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.1,Y,1010.4,Y,1015.2,Y,#
98,hd,66062,2018,10,18,1,38,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
99,hd,66062,2018,10,18,1,39,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
100,hd,66062,2018,10,18,1,40,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
101,hd,66062,2018,10,18,1,41,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
102,hd,66062,2018,10,18,1,42,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
103,hd,66062,2018,10,18,1,43,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
104,hd,66062,2018,10,18,1,44,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
105,hd,66062,2018,10,18,1,45,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
106,hd,66062,2018,10,18,1,46,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
107,hd,66062,2018,10,18,1,47,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
108,hd,66062,2018,10,18,1,48,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.2,Y,1010.5,Y,1015.3,Y,#
109,hd,66062,2018,10,18,1,49,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
110,hd,66062,2018,10,18,1,50,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
111,hd,66062,2018,10,18,1,51,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
112,hd,66062,2018,10,18,1,52,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
113,hd,66062,2018,10,18,1,53,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
114,hd,66062,2018,10,18,1,54,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
115,hd,66062,2018,10,18,1,55,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
116,hd,66062,2018,10,18,1,56,0.0,Y,1,18.2,Y, 17.0,Y,16.2,Y,88,Y,18.4,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
117,hd,66062,2018,10,18,1,57,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
118,hd,66062,2018,10,18,1,58,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
119,hd,66062,2018,10,18,1,59,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
120,hd,66062,2018,10,18,2,0,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
121,hd,66062,2018,10,18,2,1,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
122,hd,66062,2018,10,18,2,2,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
123,hd,66062,2018,10,18,2,3,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
124,hd,66062,2018,10,18,2,4,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
125,hd,66062,2018,10,18,2,5,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
126,hd,66062,2018,10,18,2,6,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
127,hd,66062,2018,10,18,2,7,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
128,hd,66062,2018,10,18,2,8,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
129,hd,66062,2018,10,18,2,9,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
130,hd,66062,2018,10,18,2,10,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
131,hd,66062,2018,10,18,2,11,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
132,hd,66062,2018,10,18,2,12,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
133,hd,66062,2018,10,18,2,13,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.5,Y,1010.7,Y,1015.5,Y,#
134,hd,66062,2018,10,18,2,14,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
135,hd,66062,2018,10,18,2,15,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
136,hd,66062,2018,10,18,2,16,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
137,hd,66062,2018,10,18,2,17,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
138,hd,66062,2018,10,18,2,18,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
139,hd,66062,2018,10,18,2,19,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
140,hd,66062,2018,10,18,2,20,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
141,hd,66062,2018,10,18,2,21,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
142,hd,66062,2018,10,18,2,22,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
143,hd,66062,2018,10,18,2,23,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
144,hd,66062,2018,10,18,2,24,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
145,hd,66062,2018,10,18,2,25,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
146,hd,66062,2018,10,18,2,26,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
147,hd,66062,2018,10,18,2,27,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
148,hd,66062,2018,10,18,2,28,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
149,hd,66062,2018,10,18,2,29,0.0,Y,1,18.0,Y, 16.8,Y,16.0,Y,88,Y,18.2,Y,20.6,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1015.3,Y,1010.6,Y,1015.4,Y,#
